0	0	0
0	0.00775194	0
0	0.0155039	0
0	0.0232558	0
0	0.0310078	0
0	0.0387597	0
0	0.0465116	0
0	0.0542636	0
0	0.0620155	0
0	0.0697674	0
0	0.0775194	0
0	0.0852713	0
0	0.0930233	0
0	0.100775	0
0	0.108527	0
0	0.116279	0
0	0.124031	0
0	0.131783	0
0	0.139535	0
0	0.147287	0
0	0.155039	0
0	0.162791	0
0	0.170543	0
0	0.178295	0
0	0.186047	0
0	0.193798	0
0	0.20155	0
0	0.209302	0
0	0.217054	0
0	0.224806	0
0	0.232558	0
0	0.24031	0
0	0.248062	0
0	0.255814	0
0	0.263566	0
0	0.271318	0
0	0.27907	0
0	0.286822	0
0	0.294574	0
0	0.302326	0
0	0.310078	0
0	0.317829	0
0	0.325581	0
0	0.333333	0
0	0.341085	0
0	0.348837	0
0	0.356589	0
0	0.364341	0
0	0.372093	0
0	0.379845	0
0	0.387597	0
0	0.395349	0
0	0.403101	0
0	0.410853	0
0	0.418605	0
0	0.426357	0
0	0.434109	0
0	0.44186	0
0	0.449612	0
0	0.457364	0
0	0.465116	0
0	0.472868	0
0	0.48062	0
0	0.488372	0
0	0.496124	0
0	0.503876	0
0	0.511628	0
0	0.51938	0
0	0.527132	0
0	0.534884	0
0	0.542636	0
0	0.550388	0
0	0.55814	0
0	0.565891	0
0	0.573643	0
0	0.581395	0
0	0.589147	0
0	0.596899	0
0	0.604651	0
0	0.612403	0
0	0.620155	0
0	0.627907	0
0	0.635659	0
0	0.643411	0
0	0.651163	0
0	0.658915	0
0	0.666667	0
0	0.674419	0
0	0.682171	0
0	0.689922	0
0	0.697674	0
0	0.705426	0
0	0.713178	0
0	0.72093	0
0	0.728682	0
0	0.736434	0
0	0.744186	0
0	0.751938	0
0	0.75969	0
0	0.767442	0
0	0.775194	0
0	0.782946	0
0	0.790698	0
0	0.79845	0
0	0.806202	0
0	0.813953	0
0	0.821705	0
0	0.829457	0
0	0.837209	0
0	0.844961	0
0	0.852713	0
0	0.860465	0
0	0.868217	0
0	0.875969	0
0	0.883721	0
0	0.891473	0
0	0.899225	0
0	0.906977	0
0	0.914729	0
0	0.922481	0
0	0.930233	0
0	0.937984	0
0	0.945736	0
0	0.953488	0
0	0.96124	0
0	0.968992	0
0	0.976744	0
0	0.984496	0
0	0.992248	0
0	1	0

0.00775194	0	0
0.00775194	0.00775194	0.000670946
0.00775194	0.0155039	0.00134189
0.00775194	0.0232558	0.00201284
0.00775194	0.0310078	0.00268377
0.00775194	0.0387597	0.0033547
0.00775194	0.0465116	0.00402559
0.00775194	0.0542636	0.00469644
0.00775194	0.0620155	0.00536721
0.00775194	0.0697674	0.00603786
0.00775194	0.0775194	0.00670834
0.00775194	0.0852713	0.00737859
0.00775194	0.0930233	0.00804853
0.00775194	0.100775	0.00871807
0.00775194	0.108527	0.00938709
0.00775194	0.116279	0.0100555
0.00775194	0.124031	0.0107231
0.00775194	0.131783	0.0113897
0.00775194	0.139535	0.0120552
0.00775194	0.147287	0.0127194
0.00775194	0.155039	0.0133819
0.00775194	0.162791	0.0140426
0.00775194	0.170543	0.0147012
0.00775194	0.178295	0.0153572
0.00775194	0.186047	0.0160105
0.00775194	0.193798	0.0166606
0.00775194	0.20155	0.0173071
0.00775194	0.209302	0.0179496
0.00775194	0.217054	0.0185876
0.00775194	0.224806	0.0192206
0.00775194	0.232558	0.0198481
0.00775194	0.24031	0.0204695
0.00775194	0.248062	0.0210843
0.00775194	0.255814	0.0216918
0.00775194	0.263566	0.0222914
0.00775194	0.271318	0.0228824
0.00775194	0.27907	0.023464
0.00775194	0.286822	0.0240357
0.00775194	0.294574	0.0245965
0.00775194	0.302326	0.0251458
0.00775194	0.310078	0.0256828
0.00775194	0.317829	0.0262066
0.00775194	0.325581	0.0267165
0.00775194	0.333333	0.0272115
0.00775194	0.341085	0.0276909
0.00775194	0.348837	0.0281538
0.00775194	0.356589	0.0285994
0.00775194	0.364341	0.0290268
0.00775194	0.372093	0.0294352
0.00775194	0.379845	0.0298239
0.00775194	0.387597	0.030192
0.00775194	0.395349	0.0305387
0.00775194	0.403101	0.0308633
0.00775194	0.410853	0.0311651
0.00775194	0.418605	0.0314434
0.00775194	0.426357	0.0316976
0.00775194	0.434109	0.0319271
0.00775194	0.44186	0.0321314
0.00775194	0.449612	0.03231
0.00775194	0.457364	0.0324624
0.00775194	0.465116	0.0325884
0.00775194	0.472868	0.0326875
0.00775194	0.48062	0.0327597
0.00775194	0.488372	0.0328046
0.00775194	0.496124	0.0328222
0.00775194	0.503876	0.0328124
0.00775194	0.511628	0.0327754
0.00775194	0.51938	0.0327111
0.00775194	0.527132	0.0326199
0.00775194	0.534884	0.0325018
0.00775194	0.542636	0.0323573
0.00775194	0.550388	0.0321867
0.00775194	0.55814	0.0319904
0.00775194	0.565891	0.0317689
0.00775194	0.573643	0.0315227
0.00775194	0.581395	0.0312524
0.00775194	0.589147	0.0309588
0.00775194	0.596899	0.0306424
0.00775194	0.604651	0.0303039
0.00775194	0.612403	0.0299441
0.00775194	0.620155	0.0295638
0.00775194	0.627907	0.0291638
0.00775194	0.635659	0.0287449
0.00775194	0.643411	0.0283078
0.00775194	0.651163	0.0278536
0.00775194	0.658915	0.0273829
0.00775194	0.666667	0.0268966
0.00775194	0.674419	0.0263957
0.00775194	0.682171	0.0258809
0.00775194	0.689922	0.025353
0.00775194	0.697674	0.0248128
0.00775194	0.705426	0.0242612
0.00775194	0.713178	0.023699
0.00775194	0.72093	0.0231268
0.00775194	0.728682	0.0225454
0.00775194	0.736434	0.0219556
0.00775194	0.744186	0.0213579
0.00775194	0.751938	0.0207531
0.00775194	0.75969	0.0201417
0.00775194	0.767442	0.0195245
0.00775194	0.775194	0.0189018
0.00775194	0.782946	0.0182743
0.00775194	0.790698	0.0176424
0.00775194	0.79845	0.0170066
0.00775194	0.806202	0.0163674
0.00775194	0.813953	0.0157252
0.00775194	0.821705	0.0150803
0.00775194	0.829457	0.014433
0.00775194	0.837209	0.0137838
0.00775194	0.844961	0.0131328
0.00775194	0.852713	0.0124804
0.00775194	0.860465	0.0118268
0.00775194	0.868217	0.0111721
0.00775194	0.875969	0.0105167
0.00775194	0.883721	0.0098606
0.00775194	0.891473	0.009204
0.00775194	0.899225	0.00854702
0.00775194	0.906977	0.00788976
0.00775194	0.914729	0.00723232
0.00775194	0.922481	0.00657477
0.00775194	0.930233	0.00591716
0.00775194	0.937984	0.00525953
0.00775194	0.945736	0.00460193
0.00775194	0.953488	0.00394437
0.00775194	0.96124	0.00328685
0.00775194	0.968992	0.0026294
0.00775194	0.976744	0.001972
0.00775194	0.984496	0.00131464
0.00775194	0.992248	0.00065731
0.00775194	1	0

0.0155039	0	0
0.0155039	0.00775194	0.00134189
0.0155039	0.0155039	0.00268378
0.0155039	0.0232558	0.00402568
0.0155039	0.0310078	0.00536756
0.0155039	0.0387597	0.00670942
0.0155039	0.0465116	0.00805124
0.0155039	0.0542636	0.00939296
0.0155039	0.0620155	0.0107345
0.0155039	0.0697674	0.0120759
0.0155039	0.0775194	0.0134169
0.0155039	0.0852713	0.0147575
0.0155039	0.0930233	0.0160975
0.0155039	0.100775	0.0174366
0.0155039	0.108527	0.0187748
0.0155039	0.116279	0.0201117
0.0155039	0.124031	0.0214471
0.0155039	0.131783	0.0227806
0.0155039	0.139535	0.0241118
0.0155039	0.147287	0.0254403
0.0155039	0.155039	0.0267657
0.0155039	0.162791	0.0280874
0.0155039	0.170543	0.0294048
0.0155039	0.178295	0.0307173
0.0155039	0.186047	0.0320242
0.0155039	0.193798	0.0333248
0.0155039	0.20155	0.0346182
0.0155039	0.209302	0.0359037
0.0155039	0.217054	0.0371802
0.0155039	0.224806	0.0384467
0.0155039	0.232558	0.0397023
0.0155039	0.24031	0.0409457
0.0155039	0.248062	0.0421759
0.0155039	0.255814	0.0433915
0.0155039	0.263566	0.0445914
0.0155039	0.271318	0.045774
0.0155039	0.27907	0.0469381
0.0155039	0.286822	0.0480821
0.0155039	0.294574	0.0492046
0.0155039	0.302326	0.050304
0.0155039	0.310078	0.0513788
0.0155039	0.317829	0.0524272
0.0155039	0.325581	0.0534477
0.0155039	0.333333	0.0544386
0.0155039	0.341085	0.0553983
0.0155039	0.348837	0.0563249
0.0155039	0.356589	0.0572169
0.0155039	0.364341	0.0580726
0.0155039	0.372093	0.0588903
0.0155039	0.379845	0.0596684
0.0155039	0.387597	0.0604053
0.0155039	0.395349	0.0610994
0.0155039	0.403101	0.0617493
0.0155039	0.410853	0.0623536
0.0155039	0.418605	0.0629109
0.0155039	0.426357	0.0634199
0.0155039	0.434109	0.0638795
0.0155039	0.44186	0.0642885
0.0155039	0.449612	0.0646461
0.0155039	0.457364	0.0649514
0.0155039	0.465116	0.0652036
0.0155039	0.472868	0.0654021
0.0155039	0.48062	0.0655465
0.0155039	0.488372	0.0656364
0.0155039	0.496124	0.0656717
0.0155039	0.503876	0.0656522
0.0155039	0.511628	0.065578
0.0155039	0.51938	0.0654493
0.0155039	0.527132	0.0652665
0.0155039	0.534884	0.0650301
0.0155039	0.542636	0.0647407
0.0155039	0.550388	0.064399
0.0155039	0.55814	0.0640059
0.0155039	0.565891	0.0635624
0.0155039	0.573643	0.0630694
0.0155039	0.581395	0.0625283
0.0155039	0.589147	0.0619403
0.0155039	0.596899	0.0613068
0.0155039	0.604651	0.0606291
0.0155039	0.612403	0.0599088
0.0155039	0.620155	0.0591474
0.0155039	0.627907	0.0583465
0.0155039	0.635659	0.0575078
0.0155039	0.643411	0.0566329
0.0155039	0.651163	0.0557235
0.0155039	0.658915	0.0547813
0.0155039	0.666667	0.053808
0.0155039	0.674419	0.0528053
0.0155039	0.682171	0.0517748
0.0155039	0.689922	0.0507182
0.0155039	0.697674	0.0496371
0.0155039	0.705426	0.0485331
0.0155039	0.713178	0.0474079
0.0155039	0.72093	0.0462628
0.0155039	0.728682	0.0450993
0.0155039	0.736434	0.0439189
0.0155039	0.744186	0.042723
0.0155039	0.751938	0.0415127
0.0155039	0.75969	0.0402894
0.0155039	0.767442	0.0390543
0.0155039	0.775194	0.0378084
0.0155039	0.782946	0.0365529
0.0155039	0.790698	0.0352887
0.0155039	0.79845	0.0340167
0.0155039	0.806202	0.0327379
0.0155039	0.813953	0.031453
0.0155039	0.821705	0.0301628
0.0155039	0.829457	0.028868
0.0155039	0.837209	0.0275693
0.0155039	0.844961	0.0262671
0.0155039	0.852713	0.024962
0.0155039	0.860465	0.0236545
0.0155039	0.868217	0.0223451
0.0155039	0.875969	0.021034
0.0155039	0.883721	0.0197217
0.0155039	0.891473	0.0184084
0.0155039	0.899225	0.0170943
0.0155039	0.906977	0.0157797
0.0155039	0.914729	0.0144648
0.0155039	0.922481	0.0131496
0.0155039	0.930233	0.0118343
0.0155039	0.937984	0.010519
0.0155039	0.945736	0.00920382
0.0155039	0.953488	0.00788868
0.0155039	0.96124	0.00657365
0.0155039	0.968992	0.00525874
0.0155039	0.976744	0.00394395
0.0155039	0.984496	0.00262924
0.0155039	0.992248	0.0013146
0.0155039	1	0

0.0232558	0	0
0.0232558	0.00775194	0.00201284
0.0232558	0.0155039	0.00402568
0.0232558	0.0232558	0.00603852
0.0232558	0.0310078	0.00805137
0.0232558	0.0387597	0.0100642
0.0232558	0.0465116	0.012077
0.0232558	0.0542636	0.0140896
0.0232558	0.0620155	0.0161021
0.0232558	0.0697674	0.0181142
0.0232558	0.0775194	0.0201259
0.0232558	0.0852713	0.022137
0.0232558	0.0930233	0.0241472
0.0232558	0.100775	0.0261562
0.0232558	0.108527	0.0281638
0.0232558	0.116279	0.0301696
0.0232558	0.124031	0.032173
0.0232558	0.131783	0.0341737
0.0232558	0.139535	0.0361711
0.0232558	0.147287	0.0381645
0.0232558	0.155039	0.0401532
0.0232558	0.162791	0.0421364
0.0232558	0.170543	0.0441133
0.0232558	0.178295	0.0460829
0.0232558	0.186047	0.0480442
0.0232558	0.193798	0.0499961
0.0232558	0.20155	0.0519374
0.0232558	0.209302	0.0538667
0.0232558	0.217054	0.0557827
0.0232558	0.224806	0.0576838
0.0232558	0.232558	0.0595685
0.0232558	0.24031	0.0614352
0.0232558	0.248062	0.063282
0.0232558	0.255814	0.0651071
0.0232558	0.263566	0.0669085
0.0232558	0.271318	0.0686842
0.0232558	0.27907	0.0704322
0.0232558	0.286822	0.0721501
0.0232558	0.294574	0.0738358
0.0232558	0.302326	0.0754869
0.0232558	0.310078	0.077101
0.0232558	0.317829	0.0786758
0.0232558	0.325581	0.0802086
0.0232558	0.333333	0.0816971
0.0232558	0.341085	0.0831386
0.0232558	0.348837	0.0845307
0.0232558	0.356589	0.0858708
0.0232558	0.364341	0.0871564
0.0232558	0.372093	0.0883849
0.0232558	0.379845	0.0895541
0.0232558	0.387597	0.0906613
0.0232558	0.395349	0.0917044
0.0232558	0.403101	0.0926811
0.0232558	0.410853	0.0935892
0.0232558	0.418605	0.0944267
0.0232558	0.426357	0.0951916
0.0232558	0.434109	0.0958823
0.0232558	0.44186	0.0964971
0.0232558	0.449612	0.0970346
0.0232558	0.457364	0.0974934
0.0232558	0.465116	0.0978724
0.0232558	0.472868	0.0981708
0.0232558	0.48062	0.0983879
0.0232558	0.488372	0.098523
0.0232558	0.496124	0.0985759
0.0232558	0.503876	0.0985466
0.0232558	0.511628	0.098435
0.0232558	0.51938	0.0982416
0.0232558	0.527132	0.0979668
0.0232558	0.534884	0.0976115
0.0232558	0.542636	0.0971764
0.0232558	0.550388	0.0966628
0.0232558	0.55814	0.0960719
0.0232558	0.565891	0.0954052
0.0232558	0.573643	0.0946644
0.0232558	0.581395	0.0938511
0.0232558	0.589147	0.0929674
0.0232558	0.596899	0.0920153
0.0232558	0.604651	0.0909969
0.0232558	0.612403	0.0899145
0.0232558	0.620155	0.0887704
0.0232558	0.627907	0.087567
0.0232558	0.635659	0.0863069
0.0232558	0.643411	0.0849925
0.0232558	0.651163	0.0836263
0.0232558	0.658915	0.0822109
0.0232558	0.666667	0.0807488
0.0232558	0.674419	0.0792426
0.0232558	0.682171	0.0776948
0.0232558	0.689922	0.0761079
0.0232558	0.697674	0.0744843
0.0232558	0.705426	0.0728264
0.0232558	0.713178	0.0711366
0.0232558	0.72093	0.0694171
0.0232558	0.728682	0.0676701
0.0232558	0.736434	0.0658979
0.0232558	0.744186	0.0641023
0.0232558	0.751938	0.0622854
0.0232558	0.75969	0.0604489
0.0232558	0.767442	0.0585948
0.0232558	0.775194	0.0567247
0.0232558	0.782946	0.0548402
0.0232558	0.790698	0.0529427
0.0232558	0.79845	0.0510337
0.0232558	0.806202	0.0491144
0.0232558	0.813953	0.0471862
0.0232558	0.821705	0.04525
0.0232558	0.829457	0.043307
0.0232558	0.837209	0.0413581
0.0232558	0.844961	0.0394042
0.0232558	0.852713	0.037446
0.0232558	0.860465	0.0354843
0.0232558	0.868217	0.0335197
0.0232558	0.875969	0.0315527
0.0232558	0.883721	0.0295838
0.0232558	0.891473	0.0276135
0.0232558	0.899225	0.0256421
0.0232558	0.906977	0.02367
0.0232558	0.914729	0.0216974
0.0232558	0.922481	0.0197245
0.0232558	0.930233	0.0177515
0.0232558	0.937984	0.0157785
0.0232558	0.945736	0.0138056
0.0232558	0.953488	0.0118329
0.0232558	0.96124	0.00986033
0.0232558	0.968992	0.00788798
0.0232558	0.976744	0.00591581
0.0232558	0.984496	0.00394378
0.0232558	0.992248	0.00197186
0.0232558	1	0

0.0310078	0	0
0.0310078	0.00775194	0.00268377
0.0310078	0.0155039	0.00536756
0.0310078	0.0232558	0.00805137
0.0310078	0.0310078	0.0107352
0.0310078	0.0387597	0.013419
0.0310078	0.0465116	0.0161028
0.0310078	0.0542636	0.0187865
0.0310078	0.0620155	0.02147
0.0310078	0.0697674	0.0241531
0.0310078	0.0775194	0.0268356
0.0310078	0.0852713	0.0295174
0.0310078	0.0930233	0.032198
0.0310078	0.100775	0.0348773
0.0310078	0.108527	0.0375546
0.0310078	0.116279	0.0402296
0.0310078	0.124031	0.0429017
0.0310078	0.131783	0.0455702
0.0310078	0.139535	0.0482343
0.0310078	0.147287	0.0508933
0.0310078	0.155039	0.0535461
0.0310078	0.162791	0.0561917
0.0310078	0.170543	0.0588291
0.0310078	0.178295	0.0614569
0.0310078	0.186047	0.0640737
0.0310078	0.193798	0.0666781
0.0310078	0.20155	0.0692685
0.0310078	0.209302	0.071843
0.0310078	0.217054	0.0744
0.0310078	0.224806	0.0769373
0.0310078	0.232558	0.0794529
0.0310078	0.24031	0.0819445
0.0310078	0.248062	0.0844098
0.0310078	0.255814	0.0868463
0.0310078	0.263566	0.0892513
0.0310078	0.271318	0.0916223
0.0310078	0.27907	0.0939563
0.0310078	0.286822	0.0962504
0.0310078	0.294574	0.0985016
0.0310078	0.302326	0.100707
0.0310078	0.310078	0.102863
0.0310078	0.317829	0.104966
0.0310078	0.325581	0.107014
0.0310078	0.333333	0.109002
0.0310078	0.341085	0.110928
0.0310078	0.348837	0.112788
0.0310078	0.356589	0.114579
0.0310078	0.364341	0.116297
0.0310078	0.372093	0.117939
0.0310078	0.379845	0.119502
0.0310078	0.387597	0.120982
0.0310078	0.395349	0.122376
0.0310078	0.403101	0.123681
0.0310078	0.410853	0.124895
0.0310078	0.418605	0.126015
0.0310078	0.426357	0.127038
0.0310078	0.434109	0.127961
0.0310078	0.44186	0.128783
0.0310078	0.449612	0.129502
0.0310078	0.457364	0.130115
0.0310078	0.465116	0.130622
0.0310078	0.472868	0.131021
0.0310078	0.48062	0.131311
0.0310078	0.488372	0.131492
0.0310078	0.496124	0.131562
0.0310078	0.503876	0.131523
0.0310078	0.511628	0.131374
0.0310078	0.51938	0.131115
0.0310078	0.527132	0.130748
0.0310078	0.534884	0.130272
0.0310078	0.542636	0.129691
0.0310078	0.550388	0.129004
0.0310078	0.55814	0.128214
0.0310078	0.565891	0.127322
0.0310078	0.573643	0.126332
0.0310078	0.581395	0.125244
